pcc_id,recipe_name,recipe_links,author,recipe_image,recipe_overview,recipe_description,recipe_tags,recipe_ingredients,recipe_directions,external_url
100024,Olive Tapenade,https://www.pccmarkets.com/recipe/olive-tapenade/,,,"Yields: About 1/2 cup
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"CONDIMENTS
OLIVES
SPREADS","['1 cup mixed cured pitted black or green olives', '2 cloves garlic', '2 tablespoons chopped roasted red bell peppers', '1 tablespoon capers, rinsed', '1 anchovy fillet, minced (optional)', '1/4 cup chopped fresh parsley', '1 tablespoon chopped fresh thyme', '1 tablespoon chopped fresh mint', '1 teaspoon lemon zest', '1 tablespoon lemon juice', '3 tablespoons olive oil', 'Salt and pepper, to taste']","['Combine olives, garlic, capers and anchovy (if using) in a food processor. Pulse until roughly chopped (or chop by hand).', 'Add parsley, thyme, mint, lemon zest, lemon juice and olive oil; pulse until tapenade is a coarse paste. Season with salt and pepper.']",https://www.pccmarkets.com
100025,Strawberry-Stuffed Avocados,https://www.pccmarkets.com/recipe/strawberry-stuffed-avocados/,,https://www.pccmarkets.com/wp-content/uploads/2017/08/pcc-strawberry-stuffed-avocados-flo.jpg,"Serves: 4
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"AVOCADOS
GOAT CHEESE
STRAWBERRIES","['2 avocados, halved and pitted', 'Olive oil, to drizzle', 'Salt and pepper, to taste', '16 strawberries, hulled and chopped', '1 tablespoon chopped fresh basil', '1/4 cup crumbled fromage blanc or chèvre cheese', 'Aged balsamic vinegar, to drizzle']","['Preheat oven to 400° F.', 'Drizzle avocado halves with oil and sprinkle with salt and pepper. Bake for 10 minutes. Meanwhile, gently toss together strawberries, basil, cheese and vinegar.', 'Divide mixture evenly between avocados and return to the oven to warm through, 2 to 3 minutes. Serve immediately.']",https://www.pccmarkets.com
100026,Flatbread Pizza,https://www.pccmarkets.com/recipe/flatbread-pizza/,,,"Serves: 2 to 3
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,"BREAD
PIZZA","['1 3/4 cups all-purpose flour', '1 teaspoon baking powder', '1/4 teaspoon salt', '1 teaspoon Italian seasoning', '1/2 cup water', '1/3 cup olive oil, plus extra for drizzling', '1/4 cup prepared pesto', '1/4 cup ricotta cheese', '1/4 cup grated Parmesan cheese', '1/4 cup sliced red onions', '1/4 cup sliced cooked new or spring potatoes']","['Preheat oven to 375° F. Brush a 10- or 12-inch ovenproof skillet with oil (cast-iron is great!).', 'Combine flour, baking powder, salt and Italian seasoning in a bowl. Add water and oil and mix with a wooden spoon until dough comes together. Knead a few times until smooth. Roll and press the dough to fit the prepared skillet.', 'Heat the skillet over medium-high heat until just hot. Carefully place the flatbread in the skillet and cook until golden, 4 to 5 minutes. Brush the top of the flatbread with oil, flip and turn off the heat.', 'Arrange pesto, cheese and vegetables on top of flatbread. Place the skillet in the oven and cook for 10 minutes, until cheese is melted and bubbly. Let cool 5 minutes before serving.']",https://www.pccmarkets.com
100027,Vietnamese-Style Chicken Wings,https://www.pccmarkets.com/recipe/vietnamese-style-chicken-wings/,,https://www.pccmarkets.com/wp-content/uploads/2019/01/pcc-vietnamese-chicken-wings-1600.jpg,"Yields: about 12 wings
Ingredient Notes: Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,CHICKEN,"['3 pounds chicken wings', 'Sesame oil, for tossing', '1/2 cup fish sauce', '1/2 cup brown sugar', '3 tablespoons minced garlic', '1 tablespoon lime juice', '2 hot chiles (optional)', '1 teaspoon black pepper, or to taste', 'Sliced green onions, for garnish']","['Preheat oven to 350° F or heat a grill to medium-high heat.', 'Toss wings with oil. Bake or grill chicken until an internal temperature taken with an instant-read thermometer reaches 165° F.', 'Meanwhile, combine fish sauce, sugar, garlic, lime juice, chiles and pepper in a saucepan over medium-high heat; stir until sugar dissolves. Continue cooking until sauce thickens into a thin syrup. Remove chiles.', 'When chicken is fully cooked, baste generously with sauce and cook until nicely browned, 2 to 5 additional minutes. Sprinkle with green onions and serve.']",https://www.pccmarkets.com
100028,Chilled Melon Soup,https://www.pccmarkets.com/recipe/chilled-melon-soup/,,,"Serves: 4
Ingredient Notes: Vegetarian, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"DESSERT WINE
MELONS","['7 cups cubed honeydew, cantaloupe or other melon varietal (about 3 pounds)', '1/2 cup dessert wine or white grape juice', '3 teaspoons lime juice', '1/4 cup mint leaves, plus a few for garnish', 'Honey, to taste', 'Pinch of salt', 'Sliced almonds, toasted, to garnish (optional)']","['Combine melon, wine or grape juice, lime juice and mint leaves in a food processor or blender; puree until smooth. Season to taste with honey and salt. Chill in the refrigerator for 2 hours.', 'Serve in chilled bowls, sprinkled with toasted almonds.']",https://www.pccmarkets.com
100029,Spanish Tomato Soup (Salmorejo),https://www.pccmarkets.com/recipe/spanish-tomato-soup-salmorejo/,,,"Serves: 4
Ingredient Notes: Vegetarian, Corn-free, Dairy-free, Peanut-free, Soy-free, Tree nut-free",,"EGGS
TOMATOES","['1 pound heirloom or plum tomatoes, quartered', '3 slices day-old rustic bread, crusts removed and bread cut into chunks', '1 clove garlic, minced', '1 tablespoon sherry vinegar', '1/4 cup extra virgin olive oil', 'Salt and pepper, to taste', '2 hard-boiled eggs, peeled and chopped', '4 thin slices ham or prosciutto, chopped (optional)', '1 tablespoon chopped fresh parsley', 'Crusty bread, for serving (optional)']","['In a blender or food processor, combine tomatoes, bread, garlic, vinegar and oil. Puree until smooth and thick, adding a little bit of hot water if necessary to thin. Press soup through a fine sieve, if desired. Season to taste with salt and pepper; add additional vinegar, if needed. Cover and refrigerate until very cold, at least 2 hours.', 'Serve in chilled bowls, garnished with eggs, ham and parsley. Serve with crusty bread on the side.']",https://www.pccmarkets.com
100030,Platanos Asados Con Queso (Baked Cheese-Stuffed Plantains),https://www.pccmarkets.com/recipe/platanos-asados-con-queso-baked-cheese-stuffed-plantains/,,,"Serves: 4 to 6
Ingredient Notes: Vegetarian, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,,"['4 very ripe plantains, rinsed', '2 tablespoons butter', '1 tablespoon cornstarch', 'Salt, to taste', '1/4 cup crumbled queso fresco or queso botanero cheese', '2 tablespoons crumbled, cooked chorizo (optional)', '3 teaspoons chopped fresh cilantro', 'Sour cream, for serving']","['Bring a large pot of water to a boil. Add plantains and cook over high heat until skins split and flesh is easily pierced with a knife, about 15 minutes. Drain and cool slightly. Peel plantains and mash well with butter, cornstarch and salt.', 'Preheat oven to 400° F. Line a baking sheet with parchment paper.', 'In a small bowl, stir together cheese, chorizo and cilantro. Form plantain dough into 12 balls. Press a hole in the center with your thumb and place about 1 teaspoon cheese mixture in the middle. Seal holes and reroll dough into patties. Place on the prepared baking sheet.', 'Bake until cheese melts and patties are golden, about 20 minutes. Allow to cool slightly before serving with sour cream.']",https://www.pccmarkets.com
100031,Chicken Liver Mousse,https://www.pccmarkets.com/recipe/chicken-liver-mousse/,,,"Serves: 6
Ingredient Notes: Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,,"['5 tablespoons butter, divided', '1/4 cup chopped shallots', '1 clove garlic, minced', '1/2 teaspoon chopped fresh thyme', '1 pound chicken livers, patted dry', 'Salt and pepper, to taste', '1/4 cup cognac or brandy', '1/4 cup heavy cream', '1 teaspoon chopped fresh parsley', '2 tablespoons capers, rinsed and drained', 'High-heat oil, for frying', '1/2 baguette, sliced into 1/4-inch-thick pieces and toasted']","['Melt 2 tablespoons butter in a large skillet over medium heat. Add shallots and cook until soft, about 7 minutes. Stir in garlic and thyme; cook for 1 additional minute. Increase the heat to medium-high and add chicken livers. Sauté until firm but still slightly pink inside, about 5 minutes. Season with salt and pepper. Carefully add cognac to the skillet and let flame. Cook, shaking the pan frequently, until the flame goes out, about 2 minutes. Remove from the heat and let cool slightly.', 'Transfer liver mixture, cream and remaining 3 tablespoons butter to a food processor; blend until smooth. Fold in chopped parsley. Transfer mousse to a clean ramekin or glass jar and refrigerate, covered, until firm, 2 to 3 hours.', 'Meanwhile, heat 1-inch oil in a small, straight-sided skillet until 350° F. Add capers and cook until golden, 2 to 3 minutes. Remove with a slotted spoon and drain on paper towels.', 'Serve mousse on toasted baguette slices and sprinkled with fried capers.']",https://www.pccmarkets.com
100032,Smoked Salmon Spread,https://www.pccmarkets.com/recipe/smoked-salmon-spread/,,https://www.pccmarkets.com/wp-content/uploads/2019/11/pcc-smoked-salmon-spread-800.jpg,"Yields: About 2 cups
Ingredient Notes: Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"SALMON
SPREADS","['8 ounces Neufchâtel cheese, at room temperature', '4 ounces crème fraîche, at room temperature', '2 teaspoons lemon zest', '1 tablespoon finely minced shallots', '1 tablespoon capers, rinsed and chopped', '2 teaspoons chopped fresh tarragon', 'Salt and pepper, to taste', '4 ounces smoked salmon, flaked', 'Coarse sea salt, for sprinkling (optional)']","['Cream together Neufchâtel, crème fraîche, lemon zest, shallots, capers, tarragon, salt and pepper. Fold in flaked salmon. Refrigerate until ready to serve.', 'Bring to room temperature 20 minutes before serving and sprinkle with coarse sea salt.']",https://www.pccmarkets.com
100033,Tiropita (Sweet Greek Feta Triangles),https://www.pccmarkets.com/recipe/tiropita-sweet-greek-feta-triangles/,,,"Yields: about 25
Ingredient Notes: Vegetarian, Corn-free, Peanut-free, Soy-free, Tree nut-free",,BAKING,"['10 ounces feta cheese, crumbled', '8 ounces ricotta cheese', '2 eggs, beaten', '2 tablespoons honey, plus extra for drizzling', '2 teaspoons lemon zest', '1/8 teaspoon nutmeg', '10 sheets phyllo dough, thawed', '4 to 5 tablespoons melted butter']","['Preheat oven to 350° F.', 'Combine cheeses, eggs, honey, lemon zest and nutmeg in a bowl.', 'Lay one sheet of phyllo on a flat surface, with the long side facing you. Brush the surface with butter and top with another phyllo sheet; brush with additional butter. Cut crosswise into 5 (3-inch) strips.', 'Place 2 to 3 teaspoons filling in the corner of each strip. Fold the corner of phyllo over to enclose the filling and form a triangle. Continue folding the entire strip from side to side, to form a packet. Place triangles on a baking sheet and brush tops with butter. Continue with remaining ingredients.', 'Bake until golden, about 25 minutes. Let cool for 5 minutes, and then drizzle with honey. Serve warm.']",https://www.pccmarkets.com
100034,Parmesan Green Bean Fries,https://www.pccmarkets.com/recipe/parmesan-green-bean-fries/,,https://www.pccmarkets.com/wp-content/uploads/2017/08/pcc-parmesan-green-bean-fries-flo.jpg,"Serves: 4
Ingredient Notes: Vegetarian, Corn-free, Peanut-free, Soy-free, Tree nut-free",,GREEN BEANS,"['3/4 cup Panko breadcrumbs', '1/2 cup grated Parmesan cheese', '1 teaspoon garlic powder', 'Pinch of paprika (optional)', 'Salt and pepper, to taste', '1 pound green beans – washed, dried and trimmed', '1/2 cup all-purpose flour', '2 eggs, lightly beaten', 'Ketchup or aioli, for serving (optional)']","['Preheat oven to 425° F. Line a baking sheet with parchment paper.', 'Combine breadcrumbs, cheese, garlic powder, paprika, salt and pepper in a shallow dish.', 'Working in batches, toss green beans in flour, dip into beaten eggs and dredge in breadcrumb mixture, pressing lightly to coat. Repeat with remaining green beans. Place greens beans in a single layer on the prepared baking sheet.', 'Bake until golden and crisp, 10 to 12 minutes. Serve immediately with ketchup or aioli.']",https://www.pccmarkets.com
100035,Shaved Beet And Carrot Salad,https://www.pccmarkets.com/recipe/shaved-beet-and-carrot-salad/,,,"Serves: 6
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"BEETS
CARROTS
PUMPKIN SEEDS","['1 teaspoon cumin seeds', '3 tablespoons sherry vinegar', '1 tablespoon Dijon mustard', '1 teaspoon minced shallots', '6 tablespoons extra virgin olive oil', 'Salt and pepper, to taste', '1 pound beets', '1/2 pound carrots', '4 ounces arugula', '2 tablespoons pumpkin seeds', 'Crème fraîche, for serving (optional)']","['Toast cumin seeds in a dry skillet over medium heat, shaking the pan frequently, until aromatic, about 3 minutes.', 'In a small bowl, mix together vinegar, mustard, shallots and cumin seeds. Whisk in oil, a little at a time, to create an emulsified vinaigrette. Season to taste with salt and pepper.', 'Scrub beets and carrots. Using a vegetable peeler or mandolin, very thinly slice beets into rounds and carrots lengthwise. Toss vegetables with vinaigrette and let marinate at room temperature for 15 to 30 minutes.', 'To serve, divide greens between 6 plates and top with marinated vegetables. Sprinkle with pumpkin seeds and dollop with crème fraîche.']",https://www.pccmarkets.com
100036,Zucchini Ribbons With Lemon And Chevre,https://www.pccmarkets.com/recipe/zucchini-ribbons-with-lemon-and-chevre/,,,"Serves: 4
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"CHEVRE
GOAT CHEESE
LEMONS","['3 tablespoons olive oil', '2 tablespoons lemon juice', '1 teaspoon lemon zest', '1 clove garlic, minced', 'Salt and pepper, to taste', '1 tablespoon chopped fresh marjoram', '2 tablespoons chopped fresh parsley', '2 pounds small zucchini', '1/4 cup crumbled chèvre cheese', '2 tablespoons pine nuts (optional)']","['Whisk together oil, lemon juice, zest, garlic, salt and pepper. Fold in marjoram and parsley.', 'Slice zucchini very thinly lengthwise with a vegetable peeler or mandolin. In a large bowl, toss zucchini with lemon dressing. Sprinkle with cheese and pine nuts. Serve immediately.']",https://www.pccmarkets.com
100037,Insalata Con Gamberi E Avocado (Salad With Avocado And Shrimp),https://www.pccmarkets.com/recipe/insalata-con-gamberi-e-avocado-salad-with-avocado-and-shrimp/,"By Paola Albanesi, PCC Cooks instructor",,"Prep Time: 20 minutes Cook time: 5 minutes
Serves: 6
Ingredient Notes: Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,,"['1 grapefruit, peeled and segmented, 2 tablespoons juice reserved', '1 tablespoon white wine vinegar or lemon juice', '½ cup plus 2 tablespoons extra virgin olive oil, divided', 'Pinch of sea salt', 'Freshly ground black pepper', '12 shrimp, peeled and deveined', '¼ cup white wine', '4 cups arugula', '2 cups bitter greens, such as radicchio, chard, kale or frisee, roughly chopped', '1 avocado, peeled and cut into ½-inch half-moons', 'Freshly chopped parsley']","['Prepare the vinaigrette: whisk together grapefruit juice and vinegar. Slowly drizzle ½ cup oil into the bowl while whisking to combine. Add salt and pepper; set aside.', 'Heat 2 tablespoons oil in a skillet over medium-high heat. Add shrimp, salt, pepper and white wine. Reduce the heat to medium and cook until the shrimp turn bright pink and curl into a “C” shape, about 3 minutes. Remove from the heat.', 'Toss the greens with ½ the vinaigrette; top with the avocado slices, grapefruit segments and shrimp. Pour remaining vinaigrette over the top and sprinkle with parsley; serve.']",https://www.pccmarkets.com
