tjs_id,recipe_category,recipe_name,recipe_link,recipe_image,recipe_description,recipe_overview,recipe_ingredients,recipe_directions,recipe_tags
100078,Appetizers & Sides,Avocado Crema,https://www.traderjoes.com/recipes/appetizers-sides/avocado-crema,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/492MainImage.jpg,This creamy green sauce is perfect for drizzling atop burgers or Mango Fish Tacos.,Serves: 6 - 8 Prep Time: 5 Minutes,"[""2 TJ's Avocados"", ""1/2 cup TJ's Organic Sour Cream"", ""3 tablespoons TJ's Salsa Verde"", '2 teaspoons Water', ""1 1/2 teaspoons TJ's Garlic Powder"", ""Juice of one TJ's Lime"", ""Pinch of TJ's Sea Salt""]","['DIRECTIONS', 'Add all ingredients to the bowl of a blender or food processor. Blend for 1-2 minutes until smooth. Pour into a small serving bowl or squeeze bottle and drizzle atop eggs, burritos, tacos, salads, fajitas, burgers...', 'Tags: Dip, Sauce']","['Dip', 'Sauce']"
100079,Appetizers & Sides,Cumin-y Riced Cauliflower,https://www.traderjoes.com/recipes/appetizers-sides/cumin-y-riced-cauliflower,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/490MainImage.jpg,,Serves: 4 Cooking Time: 12 Minutes,"[""1 tablespoon TJ's Organic Extra Virgin Coconut Oil"", ""1 cup TJ's Diced Onions"", ""1 bag TJ's Fresh Riced Cauliflower"", ""1-2 teaspoons TJ's Cumin (to taste)"", ""TJ's Sea Salt (to taste)""]","['DIRECTIONS', 'In a large skillet, heat coconut oil over medium-high heat. Add diced onions and sauté 5 minutes, stirring occasionally. Add riced cauliflower to skillet and sauté another 5 minutes, stirring occasionally. Add cumin and sauté another two minutes, until fragrant. Season to taste with salt and serve immediately.', 'Tags: Cauliflower']",['Cauliflower']
100080,Appetizers & Sides,Everything but the Bagel Dip,https://www.traderjoes.com/recipes/appetizers-sides/everything-but-the-bagel-dip,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/everything-bagel-seasoning-dip-recipe2.jpg,"Meet the easiest, tastiest recipe for all of your chip-and-dip needs: Trader Joe’s Everything but the Bagel Sesame Seasoning Blend with Organic Sour Cream. And don’t forget the Ridge Cut Potato Chips!",Serves: 8 - 10 Prep Time: 2 Minutes,"[""1 tub (16 ounces) TJ's Organic Sour Cream"", ""1/2 jar TJ's Everything but the Bagel Sesame Seasoning Blend"", 'Chopped Fresh Chives, for garnish (optional)']","['DIRECTIONS', 'Spoon sour cream into a serving bowl. Fold in seasoning and stir until well mixed. Cover and refrigerate for 30 minutes. Garnish with chopped chives, if desired. Serve with potato chips, carrot sticks, pita chips, celery sticks, bell peppers, pretzel slims, cucumbers...', 'Tags: Big Game, Dip, Party']","['Big Game', 'Dip', 'Party']"
100081,Appetizers & Sides,Kiss My Cornbread with Jalapeños & Bacon,https://www.traderjoes.com/recipes/appetizers-sides/kiss-my-cornbread-with-jalape%C3%B1os-bacon,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/470MainImage.jpg,"Folding Trader Joe’s Hot & Sweet Jalapeños into our pleasantly sweet Cornbread Mix gives this recipe some heat, without any need for fire extinguishers. Including bacon makes it that much more delicious, because, well, bacon (we used our Uncured Applewood Smoked Bacon, but feel free to sub in your favorite TJ's bacon here). And while it’s perhaps gilding the lily a bit, our Clarified Butter (Ghee) is the ideal partner to honey for added sweet & savory in every bite.",Serves: 9 Prep Time: 10 Minutes Cooking Time: 35 - 38 Minutes,"['Honey Butter', '2 parts TJ’s Clarified Butter', ""1 part your favorite TJ's Honey"", 'Cornbread', '2 TJ’s Organic Brown Eggs', '½ cup TJ’s Sunflower Oil', '¾ cup TJ’s Milk', '1 box TJ’s Cornbread Baking Mix', '½ cup TJ’s Hot & Sweet Jalapeños, diced', '4 slices TJ’s Apple Smoked Bacon, cooked and chopped']","['DIRECTIONS', 'Preheat oven to 350°F. Grease bottom and sides of an 8-inch square baking pan. In a small bowl, mix clarified butter and honey; set aside.', 'Beat eggs, oil, and milk in a large mixing bowl. Add cornbread mix and stir just until moistened—do not over mix. Fold in diced jalapeños and chopped bacon. Pour mix into prepared pan.', 'Bake on the center rack of oven 35-38 minutes or until golden brown and toothpick inserted into center comes out clean. Serve warm, with honey butter.', 'Tags: Bacon, Baking, Corn']","['Bacon', 'Baking', 'Corn']"
100082,Appetizers & Sides,Baked Taco Snack Mix,https://www.traderjoes.com/recipes/appetizers-sides/baked-taco-snack-mix,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/460MainImage.jpg,,Serves: 6 - 8 Prep Time: 5 Minutes Cooking Time: 20 Minutes,"[""3 cups TJ's Cheddar Rockets"", ""2 cups TJ's Oyster Crackers"", ""2 cups TJ's Pretzel Slims"", ""1 cup TJ's Roasted Unsalted Peanuts"", ""1 tablespoon TJ's Taco Seasoning (2 tablespoons for a spicier mix)"", ""2 tablespoons TJ's Canola Oil"", '2 tablespoons water']","['DIRECTIONS', 'Preheat oven to 300°F. In a large mixing bowl, mix cheddar rockets, oyster crackers, pretzel slims, and peanuts. In a separate small bowl, mix taco seasoning, canola oil, and water. Pour mixture over cereal and toss until pieces are completely coated. Spread mixture evenly onto baking sheet. Bake for 20 minutes, stirring after 10 minutes. Cool completely before serving.', 'Tags: Big Game, Crunchy, Snack']","['Big Game', 'Crunchy', 'Snack']"
100083,Appetizers & Sides,Pretzel Bites & Beer Cheese Dip,https://www.traderjoes.com/recipes/appetizers-sides/pretzel-bites-beer-cheese-dip,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/458MainImage.jpg,,Serves: 4 - 6 Prep Time: 5 Minutes Cooking Time: 20 Minutes,"['For the Pretzel Bites*', ""1/4 cup TJ's All Purpose Flour"", ""1 package TJ's Plain Pizza Dough"", ""1 TJ's Egg"", ""TJ's Sea Salt"", ""*If you'd prefer to skip the pretzel-making, substitute the ingredients above with 1 package of TJ's Big Soft Pretzels, prepared according to package instructions & cut into bite-sized pieces. "", 'For the Beer Cheese Dip', ""1 teaspoon TJ's Extra Virgin Olive Oil"", ""1 tablespoon TJ's Shallots, minced"", ""4 cups TJ's Shredded Sharp Cheddar Cheese (or your preferred Cheddar)"", ""1/2 teaspoon TJ's Garlic Powder"", '12 ounces Josephsbrau Bohemian Lager', ""8 ounces TJ's Cream Cheese"", ""1 teaspoon TJ's Dijon Mustard"", ""TJ's Sea Salt & Black Pepper, to taste""]","['DIRECTIONS', 'Prepare the Pretzel Bites:', 'Remove dough from package and let rest for 10 minutes. Preheat oven to 350°F. Spray a large baking sheet with cooking spray. In a small bowl, beat one egg and set aside. Roll out pizza dough to about 1/2 inch thick. Cut into 1 1/2 inch strips, and then cut strips lengthwise into small rectangles. Brush tops of dough pieces with egg and use grinder to add desired amount of salt on top. Place bites on a baking sheet, two inches apart. Bake 12-15 minutes. Remove from oven and let cool 5 minutes prior to serving. ', 'Prepare the Beer Cheese Dip:', 'In a medium saucepan, heat olive oil over medium heat. Add shallots and cook until translucent. Add beer, garlic powder, Dijon, salt and pepper. Bring to a boil. Lower heat and slowly add cream cheese, whisking to incorporate. Slowly add shredded cheeses and stir until melted. Serve immediately.', 'Tags: Beer, Big Game, Cheesy, Dip']","['Beer', 'Big Game', 'Cheesy', 'Dip']"
100084,Appetizers & Sides,Grandmommy's Gravy,https://www.traderjoes.com/recipes/appetizers-sides/grandmommys-gravy,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/450MainImage.jpg,"This is an heirloom family gravy recipe that's been handed down for four generations. Made simpler with Trader Joe's Mirepoix (an essential soup- and sauce-starter comprised of conveniently chopped carrots, celery and onions), the base of this rich gravy calls for a roux (say ""ROO""). It's a mixture of fat and flour used to thicken soups, stews, gravy and other velvety sauces. Proceed with caution: one taste and you'll be tempted to slurp this Southern classic right out of the gravy boat.",Serves: 6 - 8 Cooking Time: 40 - 50 Minutes,"[""1 Turkey Neck, from TJ's Fresh Whole Turkey of your choice (if you choose to omit turkey neck, increase measurement of TJ's Turkey Stock to 3 Cups, and increase simmering time to thicken the gravy)"", ""1 container TJ's Mirepoix"", ""1 tablespoon TJ's Olive Oil"", ""½ cup (one stick) TJ's Unsalted Butter"", ""½ cup Baker Josef's All-Purpose Flour"", ""1 cup TJ's Turkey Stock"", ""1 teaspoon TJ's Sea Salt"", ""½ teaspoon TJ's Black Pepper"", '2 tablespoons pan drippings from cooked turkey (optional)']","['DIRECTIONS', 'Place the turkey neck in a medium pot with 2 1/2 Cups of water. Cover and bring to a boil. Remove lid, reduce heat to low and simmer for 20-25 minutes, until meat can be pulled from turkey neck with forks. Turn off heat, set shredded turkey meat and stock aside, and discard turkey neck.', 'While turkey neck stock simmers, heat olive oil in a large sauté pan over medium heat. Add Mirepoix to pan and sauté for 20 minutes or until browned, stirring occasionally. Turn off heat and set aside.', 'For the roux: In a wide sauce pan, melt the unsalted butter over medium heat. Add flour and whisk vigorously until flour is fully incorporated with butter, being careful not to burn the mixture. Roux will darken slightly to a light caramel color.', ""Measure 2 cups of the turkey neck stock from pot and slowly incorporate into the roux, whisking constantly. Repeat the process with 1 cup TJ's Turkey Stock, incorporate slowly and whisk constantly. Add sautéed Mirepoix, salt, pepper and pan drippings (if desired) to the gravy and stir until combined. Reduce heat to low and simmer until desired consistency is reached. Serve immediately*."", '*If dinner is not quite ready, keep gravy covered on the stove over low heat, stirring occasionally. Just before serving, add stock to thin gravy to desired consistency.', 'Tags: Fall, Gravy, Thanksgiving, Turkey']","['Fall', 'Gravy', 'Thanksgiving', 'Turkey']"
100085,Appetizers & Sides,Mediterranean Seven-Layer Dip,https://www.traderjoes.com/recipes/appetizers-sides/mediterranean-seven-layer-dip,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/437MainImage.jpg,,Serves: 6 - 8 Cooking Time: 10 Minutes,"['1 cup TJ’s Hummus', '½ can TJ’s White Beans', '¾ cup TJ’s Plain Greek Yogurt', '1 teaspoon TJ’s Harissa', '1 cup TJ’s Persian Cucumber, chopped', '½ cup TJ’s Tomatoes, chopped', '¼ cup TJ’s Feta Cheese', '1/3 cup TJ’s Kalamata Olives, sliced', 'TJ’s Black Pepper, to taste']","['DIRECTIONS', 'In a baking dish or wide bowl, spread hummus to cover bottom of dish.', 'Drain and rinse white beans, then layer evenly over hummus. Stir together Greek yogurt and harissa until combined. Spread Greek yogurt mixture on top of white beans. Add chopped cucumbers, chopped tomatoes, and sliced Kalamata olives, respectively, on top of dip. Sprinkle with Feta cheese and fresh ground black pepper, if desired.', 'Tags: Big Game, Dip, Party']","['Big Game', 'Dip', 'Party']"
100086,Appetizers & Sides,Pumpkin Spice Honey Dip,https://www.traderjoes.com/recipes/appetizers-sides/pumpkin-spice-honey-dip,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/436MainImage.jpg,,Serves: 6 - 8 Prep Time: 5 Minutes,"['2 cup TJ’s Vanilla Greek Yogurt', ' 1/3 cup TJ’s Clover Honey', '1 teaspoon TJ’s Pumpkin Pie Spice (seasonal)']","['DIRECTIONS', 'Combine all ingredients in a bowl and stir until blended. Serve with sliced apples or Cinnamon Apple Sticks for dipping.', 'Tags: Dip, Fall, Party']","['Dip', 'Fall', 'Party']"
100087,Appetizers & Sides,Butternut Squash Hummus,https://www.traderjoes.com/recipes/appetizers-sides/butternut-squash-hummus,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/433MainImage.jpg,,Serves: 8 Prep Time: 5 Minutes Cooking Time: 30 Minutes,"['1 Butternut Squash, roasted and cubed', ""1 tablespoon Trader Joe's Organic Tahini"", '½ teaspoon Paprika, plus more for garnish', '¼ teaspoon Salt', '¼ teaspoon Pepper', 'Juice of ½ a Lime', ""¼ cup Trader Joe's Avocado Oil, plus more for garnish"", 'Your favorite chips or veggies for dipping (we like Organic Blue Corn Tortilla Chips)']","['DIRECTIONS', 'Add all ingredients, except avocado oil, to food processor or blender. Turn on food processor/ blender and slowly drizzle oil into the mixture, about 30-45 seconds.', 'Once the oil has been added, turn off the machine and scrape down sides of bowl. Blend for another 30 seconds to 1 minute. Spoon into serving dish. using spoon to create a well in the center of hummus.', 'Garnish with olive oil and paprika. Serve with chips or veggies for dipping, or dig in with a spoon!', 'Tags: Fall, Seasonal, Squash, Thanksgiving']","['Fall', 'Seasonal', 'Squash', 'Thanksgiving']"
100088,Appetizers & Sides,Bared Bacon Cheddar Cornbread Cake,https://www.traderjoes.com/recipes/appetizers-sides/bared-bacon-cheddar-cornbread-cake,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/419MainImage.jpg,,Serves: 12 - 14 Prep Time: 10 Minutes Cooking Time: 2 Hours 30 Minutes,"['Cakes', 'TJ’s Canola Oil Spray', '2 large TJ’s Eggs', '1 cup Sunflower Oil', '1 ½ cups TJ’s 2% Milk', '2 boxes TJ’s Cornbread Mix', '2 cups TJ’s Sharp Cheddar Cheese, shredded', '1 pkg TJ’s Fully Cooked Uncured Applewood Smoked Bacon', 'Savory Frosting', '1 pkg (7.5 oz.) Crème Fraiche', '1 pkg (8 oz.) Mascarpone', '1 teaspoon Dijon Mustard']","['DIRECTIONS', 'Preheat oven to 350°F.', 'Prepare 2 Cake Pans (8""x8""x2""): use bottom of cake pan to measure/trace 2 circles on parchment paper; cut out the circles and set aside. Spray the inside of the cake pans with canola oil. Place parchment circles in the pan bottoms and spray over top with butter flavored oil. Set aside.', 'Prepare & Bake Cakes: in a large mixing bowl, beat eggs, sunflower oil, and milk. Add cornbread mix and stir until moistened, being careful not to overmix. Fold in shredded Cheddar. Divide batter between prepared cake pans. Place on center rack of oven and bake. At 35 minutes, test centers with a toothpick; when toothpicks come out clean, remove cornbread to cool (in pans) for 10 minutes. After 10 minutes, run a knife around the inside of the pans, flip pans upside down and ease cornbread out onto a cooling rack to cool completely, about 40-50 minutes.', 'Prepare Bacon: while cornbread is cooling, prepare bacon according to package stove top directions. Let rest on paper towels to cool completely. Once cooled, chop bacon into ½ inch pieces. Set aside.', 'Prepare Frosting: add mascarpone, crème fraiche and Dijon mustard to the mixer bowl. Using an electric mixer with whip attachment, start mixing on low setting; gradually increase speed to medium and whip to stiff peaks, about 2 minutes or less.', 'Assemble Cake: place a dollop of frosting onto cake plate to anchor. Place 1 cornbread cake, top side down, on top and center on plate. Frost and sprinkle with ¼ of chopped bacon. Top with second cornbread cake and lightly frost sides the entire cake. Frost cornbread top with what remains, and pile on remainder of bacon, as decoratively as you like!', 'Tags: Bacon, Cake, Cheese, entertaining, Fancy, Savory']","['Bacon', 'Cake', 'Cheese', 'entertaining', 'Fancy', 'Savory']"
100089,Appetizers & Sides,Smashed Potatoes,https://www.traderjoes.com/recipes/appetizers-sides/smashed-potatoes,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/397MainImage.jpg,,Serves: 3 - 4 Prep Time: 5 Minutes Cooking Time: 35 Minutes,"['1 (1lb) bag TJ’s Dutch Yellow Baby Potatoes', '1/4 tsp TJ’s Sea Salt', '1/4 tsp TJ’s Ground Black Pepper', '4 Tablespoons TJ’s Extra Virgin Olive Oil']","['DIRECTIONS', 'Preheat oven to 425 degrees. Bring a medium pot of salted water to a boil. Add potatoes and boil until fork tender, about 10 minutes. Drain potatoes. Place potatoes onto a cutting board then gently smash (we used the base of a heavy glass Pyrex measuring cup) until each potato reaches about half its thickness, being careful to keep the potato intact. Drizzle about 2 tablespoons of olive oil onto a baking tray, then gently transfer each smashed potato onto the baking tray with a spatula. Generously brush the remaining olive oil atop the potatoes then sprinkle with salt and pepper. Place tray of potatoes in the heated oven and bake for 15 minutes. Flip the potatoes, season salt and pepper and bake an additional 10 more minutes the tops are until golden brown and crispy. Serve immediately.', 'Tags: Crispy, Potatoes, Roasted']","['Crispy', 'Potatoes', 'Roasted']"
